order_item_id,order_id,product_id,quantity,unit_price
17832,5124,96,3,363.43
17833,5899,264,2,150.61
17834,4706,31,4,383.2
17835,8012,87,1,43.4
17836,3711,87,5,43.4
17837,4784,211,1,123.51
17838,4851,25,5,360.83
17839,2920,221,2,281.7
17840,556,28,4,208.72
17841,2049,106,3,477.17
17842,5434,235,1,121.68
17843,4084,18,4,180.55
17844,155,266,5,484.91
17845,366,67,5,326.61
17846,7383,100,2,75.62
17847,2162,292,2,285.69
17848,2264,73,3,172.77
17849,4200,36,4,485.16
17850,5408,284,4,188.94
17851,6891,300,4,463.38
17852,3324,224,5,391.84
17853,9198,265,3,317.26
17854,3622,143,1,34.33
17855,9206,197,2,242.76
17856,3140,165,5,328.63
17857,3197,207,1,295.85
17858,8215,85,1,468.74
17859,5228,34,4,447.13
17860,4954,81,1,70.29
17861,4809,31,3,383.2
17862,7831,212,3,446.46
17863,9751,3,1,367.54
17864,5213,291,2,105.71
17865,2475,2,5,36.23
17866,9242,232,4,52.7
17867,8029,178,1,18.94
17868,3828,181,4,492.15
17869,6414,225,4,460.49
17870,8692,299,2,450.67
17871,1531,168,5,60.94
17872,675,30,4,23.68
17873,5273,239,5,496.83
17874,6017,293,4,37.29
17875,7288,210,5,40.01
17876,5791,59,3,471.86
17877,7182,5,2,491.57
17878,6994,43,4,148.61
17879,3274,79,3,250.12
17880,9083,191,1,334.31
17881,3238,131,3,344.5
17882,2470,126,2,422.94
17883,7423,87,3,43.4
17884,2410,147,1,278.13
17885,2638,86,5,173.4
17886,5748,259,4,54.15
17887,3207,14,5,429.41
17888,7,245,2,362.23
17889,8322,29,3,226.34
17890,1824,112,1,455.44
17891,4883,282,3,92.68
17892,6300,53,3,16.3
17893,4506,233,4,321.3
17894,1629,161,2,350.25
17895,9688,119,2,375.85
17896,6999,35,4,45.1
17897,4142,196,4,59.84
17898,6010,125,2,10.67
17899,2370,140,1,39.62
17900,2727,32,5,322.14
17901,7377,101,4,219.23
17902,4504,260,1,92.89
17903,4129,12,3,54.68
17904,6737,291,3,105.71
17905,6345,136,2,256.33
17906,4806,7,3,469.38
17907,5038,143,5,34.33
17908,1135,244,4,109.46
17909,4651,53,4,16.3
17910,5414,164,5,53.85
17911,7447,140,3,39.62
17912,8275,126,3,422.94
17913,1104,109,1,441.02
17914,6967,102,1,458.96
17915,8340,108,1,44.16
17916,5794,4,5,178.56
17917,27,297,2,65.99
17918,7094,206,5,302.41
17919,4708,104,4,180.03
17920,8109,188,2,70.74
17921,2099,65,3,384.51
17922,617,55,2,174.89
17923,9310,164,1,53.85
17924,1352,35,3,45.1
17925,4412,236,1,194.74
17926,2113,214,5,418.37
17927,6995,199,1,395.91
17928,3288,89,5,67.78
17929,7307,107,1,205.32
17930,8543,82,5,34.07
17931,369,295,2,100.11
17932,6939,162,1,306.96
17933,881,164,5,53.85
17934,9669,81,2,70.29
17935,7785,93,4,37.82
17936,266,244,4,109.46
17937,3448,141,3,438.69
17938,2988,285,3,137.45
17939,6726,81,5,70.29
17940,1095,88,4,174.97
17941,9562,211,5,123.51
17942,6683,130,4,385.11
17943,2423,152,1,120.84
17944,1881,199,5,395.91
17945,9476,68,4,93.39
17946,8970,258,4,118.2
17947,4944,71,4,132.99
17948,6864,35,4,45.1
17949,2795,5,5,491.57
17950,5762,204,5,219.23
17951,4084,189,2,499.58
17952,791,259,2,54.15
17953,1942,293,2,37.29
17954,8457,132,1,336.8
17955,1900,178,5,18.94
17956,5471,43,5,148.61
17957,8844,209,5,61.87
17958,5175,214,4,418.37
17959,8630,287,3,154.82
17960,2823,179,1,274.24
17961,9115,196,4,59.84
17962,1149,127,5,469.62
17963,2948,297,4,65.99
17964,1015,67,4,326.61
17965,6098,24,1,53.51
17966,8243,47,3,397.85
17967,69,137,5,285.63
17968,9383,156,2,12.67
17969,204,67,4,326.61
17970,4697,223,2,338.52
17971,6215,287,4,154.82
17972,6366,235,5,121.68
17973,1243,181,1,492.15
17974,9563,64,5,188.07
17975,5749,39,1,249.63
17976,6919,74,5,405.92
17977,6550,62,1,212.55
17978,1635,169,1,50.39
17979,9640,150,1,350.68
17980,9215,17,3,173.39
17981,1016,46,1,124.42
17982,9595,148,5,328.63
17983,3152,215,3,220.07
17984,6590,187,1,148.92
17985,4893,273,1,494.65
17986,8566,170,3,227.07
17987,745,142,5,308.88
17988,5291,29,1,226.34
17989,1118,285,5,137.45
17990,5557,191,5,334.31
17991,328,43,1,148.61
17992,3311,83,1,176.35
17993,3639,35,5,45.1
17994,2102,85,1,468.74
17995,6125,66,3,241.86
17996,8179,38,5,346.05
17997,442,138,5,28.88
17998,5149,292,5,285.69
17999,6392,186,4,269.03
18000,3543,13,4,73.09
18001,5111,249,3,225.61
18002,5504,131,2,344.5
18003,7733,98,5,169.87
18004,2102,222,3,247.72
18005,7586,100,1,75.62
18006,2499,37,5,429.04
18007,1243,134,1,399.83
18008,8347,234,4,179.31
18009,4371,292,4,285.69
18010,9334,191,2,334.31
18011,8749,147,1,278.13
18012,2021,11,5,338.78
18013,6295,49,5,277.11
18014,6813,133,1,107.76
18015,4144,168,1,60.94
18016,2355,287,1,154.82
18017,3211,184,4,196.74
18018,1204,74,5,405.92
18019,9495,43,4,148.61
18020,470,156,3,12.67
18021,3607,104,2,180.03
18022,8319,180,2,355.09
18023,9130,297,3,65.99
18024,5594,194,1,239.24
18025,9169,197,1,242.76
18026,1751,291,3,105.71
18027,5094,260,4,92.89
18028,4238,93,1,37.82
18029,8759,82,5,34.07
18030,6626,31,2,383.2
18031,4657,84,4,305.89
18032,6013,294,1,250.45
18033,1700,78,5,95.61
18034,3810,280,5,247.79
18035,6888,28,1,208.72
18036,1681,13,2,73.09
18037,9705,97,3,426.51
18038,4968,242,2,13.36
18039,7435,122,4,244.54
18040,576,229,1,329.68
18041,275,144,1,366.68
18042,6643,31,2,383.2
18043,4675,102,4,458.96
18044,164,127,2,469.62
18045,2650,270,3,208.98
18046,7444,274,5,99.59
18047,4197,17,4,173.39
18048,570,94,3,181.1
18049,2217,241,5,308.29
18050,7636,146,4,350.77
18051,3536,274,4,99.59
18052,6765,106,4,477.17
18053,7882,67,5,326.61
18054,6101,64,3,188.07
18055,5363,29,5,226.34
18056,9045,91,1,185.21
18057,6166,112,2,455.44
18058,3177,85,5,468.74
18059,480,152,1,120.84
18060,8180,267,3,439.36
18061,5023,128,2,32.54
18062,5157,298,5,239.34
18063,921,65,3,384.51
18064,301,83,3,176.35
18065,8405,13,4,73.09
18066,3343,276,3,351.09
18067,2156,159,4,361.76
18068,7540,72,5,363.19
18069,823,130,3,385.11
18070,2095,291,5,105.71
18071,5813,218,3,15.89
18072,3473,51,3,48.21
18073,1043,69,1,254.83
18074,1789,45,5,284.99
18075,7749,45,3,284.99
18076,2998,291,1,105.71
18077,3481,196,3,59.84
18078,1326,156,1,12.67
18079,7287,297,5,65.99
18080,7170,136,3,256.33
18081,3210,178,1,18.94
18082,5743,133,4,107.76
18083,2094,73,2,172.77
18084,9746,199,1,395.91
18085,1714,278,1,288.88
18086,5059,131,4,344.5
18087,8920,103,3,102.0
18088,9032,242,2,13.36
18089,770,239,4,496.83
18090,3806,101,1,219.23
18091,6479,261,2,313.16
18092,1734,279,5,53.57
18093,4267,55,1,174.89
18094,4207,120,2,140.51
18095,7025,136,5,256.33
18096,7746,234,4,179.31
18097,7111,165,4,328.63
18098,4152,283,1,135.27
18099,7259,266,5,484.91
18100,3183,115,2,33.31
18101,4117,84,5,305.89
18102,5911,294,2,250.45
18103,7611,176,4,110.7
18104,3744,132,5,336.8
18105,3238,225,3,460.49
18106,3028,255,5,217.92
18107,2971,296,1,495.46
18108,2745,104,2,180.03
18109,723,279,3,53.57
18110,176,254,4,484.63
18111,402,84,5,305.89
18112,5148,115,3,33.31
18113,2684,73,2,172.77
18114,4476,16,3,128.47
18115,1374,128,2,32.54
18116,8075,160,4,442.17
18117,7023,3,3,367.54
18118,9753,253,5,340.04
18119,1488,73,4,172.77
18120,5314,209,3,61.87
18121,8095,254,4,484.63
18122,2159,156,3,12.67
18123,7748,96,1,363.43
18124,4838,300,3,463.38
18125,7670,230,2,402.59
18126,4071,112,3,455.44
18127,3597,202,3,251.69
18128,8518,159,3,361.76
18129,960,35,5,45.1
18130,8155,195,2,405.73
18131,5691,185,5,218.38
18132,8173,192,4,208.11
18133,9499,253,2,340.04
18134,1933,128,2,32.54
18135,2832,294,1,250.45
18136,7202,23,5,437.16
18137,2323,105,2,349.93
18138,6074,100,2,75.62
18139,6827,19,4,103.43
18140,3539,42,4,355.78
18141,5121,45,3,284.99
18142,4280,224,5,391.84
18143,4023,292,3,285.69
18144,4905,14,5,429.41
18145,4405,22,4,303.45
18146,5010,181,1,492.15
18147,6134,153,2,312.39
18148,934,43,1,148.61
18149,3585,260,5,92.89
18150,2273,204,2,219.23
18151,9094,287,3,154.82
18152,1370,274,2,99.59
18153,9141,10,4,313.51
18154,5956,212,3,446.46
18155,2530,26,2,392.06
18156,3459,241,1,308.29
18157,8822,190,5,76.42
18158,9564,11,1,338.78
18159,3494,146,5,350.77
18160,1277,62,2,212.55
18161,1493,59,1,471.86
18162,3069,34,1,447.13
18163,6883,223,2,338.52
18164,8736,8,5,90.82
18165,4512,151,5,24.0
18166,8616,80,3,127.91
18167,9878,249,2,225.61
18168,8237,191,4,334.31
18169,5103,3,4,367.54
18170,4355,247,5,420.93
18171,2434,27,4,268.8
18172,34,48,4,346.37
18173,4411,101,1,219.23
18174,6915,63,4,435.26
18175,5792,274,1,99.59
18176,828,235,2,121.68
18177,2312,232,3,52.7
18178,344,285,3,137.45
18179,4992,30,2,23.68
18180,5749,277,5,222.48
18181,3435,165,5,328.63
18182,3946,204,2,219.23
18183,9452,14,5,429.41
18184,9217,300,1,463.38
18185,541,179,3,274.24
18186,6680,32,4,322.14
18187,323,185,1,218.38
18188,5197,189,3,499.58
18189,2490,226,4,273.77
18190,2175,84,5,305.89
18191,7486,108,5,44.16
18192,2853,214,4,418.37
18193,4448,122,4,244.54
18194,3289,39,3,249.63
18195,5528,256,3,146.62
18196,1055,237,3,128.96
18197,6099,215,3,220.07
18198,6272,183,4,118.84
18199,3987,80,4,127.91
18200,9884,290,2,104.21
18201,2351,39,5,249.63
18202,7827,125,1,10.67
18203,7450,98,4,169.87
18204,735,113,5,372.64
18205,8074,251,4,274.5
18206,3360,176,4,110.7
18207,9942,47,1,397.85
18208,8720,158,1,416.5
18209,227,190,2,76.42
18210,7804,220,5,254.98
18211,8088,83,3,176.35
18212,6992,140,3,39.62
18213,9454,38,3,346.05
18214,7893,202,4,251.69
18215,4680,57,2,100.83
18216,9039,116,2,254.52
18217,8518,116,4,254.52
18218,4354,180,4,355.09
18219,6302,60,4,326.84
18220,827,204,4,219.23
18221,2948,29,1,226.34
18222,3633,245,1,362.23
18223,3998,44,1,154.74
18224,4378,231,1,352.16
18225,3842,282,3,92.68
18226,8499,216,5,304.89
18227,4201,20,3,44.96
18228,6426,213,1,309.36
18229,9566,211,1,123.51
18230,8113,3,2,367.54
18231,7954,60,5,326.84
18232,3995,6,2,114.9
18233,6679,163,2,419.51
18234,4300,206,1,302.41
18235,6679,106,4,477.17
18236,357,171,5,303.44
18237,7607,136,5,256.33
18238,6007,248,2,228.47
18239,7766,255,5,217.92
18240,4180,162,5,306.96
18241,9744,286,5,221.77
18242,7485,104,3,180.03
18243,9861,51,4,48.21
18244,6344,92,5,223.16
18245,4749,256,5,146.62
18246,9005,272,5,183.84
18247,8822,85,1,468.74
18248,355,5,5,491.57
18249,7344,292,1,285.69
18250,1536,290,4,104.21
18251,851,80,1,127.91
18252,6171,26,3,392.06
18253,7032,77,1,326.71
18254,2420,248,5,228.47
18255,7468,285,5,137.45
18256,8764,55,2,174.89
18257,7762,198,1,100.14
18258,4024,290,2,104.21
18259,5180,165,5,328.63
18260,2573,15,3,268.07
18261,5157,154,5,456.67
18262,9932,264,1,150.61
18263,7050,40,2,116.15
18264,2797,90,3,143.64
18265,2643,41,1,20.04
18266,149,288,4,257.37
18267,3160,278,2,288.88
18268,4049,58,2,304.9
18269,6290,52,4,229.17
18270,1756,139,5,271.27
18271,542,238,1,112.11
18272,9940,244,5,109.46
18273,3679,186,2,269.03
18274,5065,59,3,471.86
18275,6393,218,4,15.89
18276,3476,107,2,205.32
18277,7514,178,3,18.94
18278,1555,185,3,218.38
18279,6850,191,1,334.31
18280,4837,93,4,37.82
18281,677,100,2,75.62
18282,2905,258,2,118.2
18283,2929,98,5,169.87
18284,249,18,4,180.55
18285,9857,45,1,284.99
18286,6703,109,2,441.02
18287,6266,63,1,435.26
18288,5784,139,1,271.27
18289,9328,214,3,418.37
18290,9850,128,3,32.54
18291,4094,107,2,205.32
18292,7422,234,1,179.31
18293,3447,283,5,135.27
18294,3542,221,3,281.7
18295,5001,84,2,305.89
18296,8399,232,4,52.7
18297,7505,53,1,16.3
18298,2216,244,3,109.46
18299,7693,247,1,420.93
18300,5966,28,3,208.72
18301,1170,171,1,303.44
18302,57,195,1,405.73
18303,3779,297,4,65.99
18304,7123,25,5,360.83
18305,5491,260,5,92.89
18306,1470,43,4,148.61
18307,2217,109,1,441.02
18308,9240,203,3,108.53
18309,9537,214,3,418.37
18310,9040,299,2,450.67
18311,1330,145,5,47.31
18312,8170,15,2,268.07
18313,1088,128,5,32.54
18314,755,90,4,143.64
18315,3594,119,2,375.85
18316,8789,193,3,46.76
18317,2802,223,3,338.52
18318,5650,88,4,174.97
18319,7998,120,1,140.51
18320,7756,31,5,383.2
18321,1037,60,2,326.84
18322,8946,159,3,361.76
18323,1853,2,2,36.23
18324,7666,200,3,409.48
18325,8045,75,1,87.43
18326,6228,215,2,220.07
18327,9219,166,4,368.07
18328,7616,103,3,102.0
18329,1381,98,4,169.87
18330,2142,148,2,328.63
18331,7358,162,4,306.96
18332,5019,36,4,485.16
18333,8354,222,5,247.72
18334,6755,192,1,208.11
18335,1052,131,2,344.5
18336,9020,234,2,179.31
18337,3705,67,4,326.61
18338,9536,164,1,53.85
18339,8329,24,2,53.51
18340,7852,99,4,80.34
18341,4557,199,2,395.91
18342,658,17,3,173.39
18343,1917,76,3,93.74
18344,8365,147,1,278.13
18345,1642,117,4,297.72
18346,4831,145,2,47.31
18347,5439,123,4,81.16
18348,1998,252,4,193.03
18349,8703,163,5,419.51
18350,5743,252,5,193.03
18351,4809,10,4,313.51
18352,9523,77,3,326.71
18353,1469,121,1,316.06
18354,4832,233,5,321.3
18355,9465,54,1,320.29
18356,6024,270,4,208.98
18357,3612,146,2,350.77
18358,6106,133,4,107.76
18359,9212,85,1,468.74
18360,8509,73,5,172.77
18361,8361,24,1,53.51
18362,2029,48,3,346.37
18363,8838,183,3,118.84
18364,4123,272,2,183.84
18365,9539,100,3,75.62
18366,6008,106,2,477.17
18367,9673,26,4,392.06
18368,1586,269,5,285.65
18369,7234,143,4,34.33
18370,1245,2,1,36.23
18371,6042,154,2,456.67
18372,2544,37,5,429.04
18373,4288,144,5,366.68
18374,4903,260,4,92.89
18375,4062,164,4,53.85
18376,4462,51,4,48.21
18377,8418,187,3,148.92
18378,464,185,1,218.38
18379,6520,54,5,320.29
18380,4491,17,5,173.39
18381,6975,16,3,128.47
18382,4256,272,1,183.84
18383,6542,186,2,269.03
18384,7435,13,3,73.09
18385,620,103,4,102.0
18386,769,128,4,32.54
18387,6543,77,4,326.71
18388,4037,152,2,120.84
18389,5980,24,4,53.51
18390,4152,183,5,118.84
18391,9670,142,3,308.88
18392,635,89,4,67.78
18393,2234,78,1,95.61
18394,1012,105,3,349.93
18395,2183,222,1,247.72
18396,4912,275,5,431.15
18397,4685,174,1,271.98
18398,4968,282,2,92.68
18399,3418,237,1,128.96
18400,3944,6,2,114.9
18401,5076,258,5,118.2
18402,969,256,1,146.62
18403,8588,274,1,99.59
18404,671,39,1,249.63
18405,693,264,4,150.61
18406,5186,140,4,39.62
18407,6991,38,1,346.05
18408,302,68,1,93.39
18409,7263,198,5,100.14
18410,3540,187,4,148.92
18411,4888,233,2,321.3
18412,6718,126,5,422.94
18413,1210,260,4,92.89
18414,3460,179,2,274.24
18415,9521,281,5,156.01
18416,9062,165,1,328.63
18417,2118,146,2,350.77
18418,7547,209,2,61.87
18419,7547,221,5,281.7
18420,5296,227,2,446.14
18421,4935,236,4,194.74
18422,5881,144,4,366.68
18423,2539,113,1,372.64
18424,9824,271,1,28.06
18425,3215,181,4,492.15
18426,4123,110,4,440.21
18427,7242,177,3,208.94
18428,8173,122,2,244.54
18429,1752,248,4,228.47
18430,4391,26,3,392.06
18431,7485,27,1,268.8
18432,8375,175,1,223.71
18433,5187,165,3,328.63
18434,1252,192,1,208.11
18435,1660,42,4,355.78
18436,5715,30,4,23.68
18437,9103,172,2,188.4
18438,6458,298,1,239.34
18439,9343,230,2,402.59
18440,3747,230,3,402.59
18441,8802,3,3,367.54
18442,9016,20,1,44.96
18443,6320,125,2,10.67
18444,1419,72,2,363.19
18445,7149,196,5,59.84
18446,1516,169,1,50.39
18447,4647,103,3,102.0
18448,6627,170,4,227.07
18449,5638,30,1,23.68
18450,6863,76,1,93.74
18451,323,76,3,93.74
18452,4900,98,3,169.87
18453,9786,195,1,405.73
18454,2695,19,5,103.43
18455,6157,67,4,326.61
18456,8362,30,4,23.68
18457,3447,227,2,446.14
18458,4776,101,4,219.23
18459,5676,17,5,173.39
18460,5667,264,4,150.61
18461,214,251,4,274.5
18462,4293,120,4,140.51
18463,8436,40,5,116.15
18464,9489,201,5,134.66
18465,8198,185,2,218.38
18466,1235,257,2,299.34
18467,9379,75,4,87.43
18468,1544,202,2,251.69
18469,8256,139,2,271.27
18470,6400,170,3,227.07
18471,4542,233,4,321.3
18472,517,80,5,127.91
18473,5675,91,2,185.21
18474,5724,72,2,363.19
18475,4196,181,5,492.15
18476,7367,111,3,329.82
18477,5156,135,5,22.99
18478,5851,166,1,368.07
18479,1521,146,5,350.77
18480,3978,229,2,329.68
18481,5054,137,5,285.63
18482,3543,60,4,326.84
18483,2606,271,2,28.06
18484,9461,271,1,28.06
18485,6034,92,5,223.16
18486,541,204,3,219.23
18487,2332,2,4,36.23
18488,1772,273,2,494.65
18489,4621,213,2,309.36
18490,4944,147,1,278.13
18491,3320,91,4,185.21
18492,9639,168,1,60.94
18493,7911,187,3,148.92
18494,840,148,5,328.63
18495,2983,139,3,271.27
18496,9929,58,2,304.9
18497,9182,229,5,329.68
18498,7346,161,3,350.25
18499,8551,207,3,295.85
18500,445,242,4,13.36
18501,5313,261,3,313.16
18502,7152,297,3,65.99
18503,7510,83,5,176.35
18504,549,33,5,163.61
18505,2066,174,4,271.98
18506,7253,291,2,105.71
18507,899,129,2,437.14
18508,7780,299,4,450.67
18509,3404,113,4,372.64
18510,4697,13,3,73.09
18511,7048,243,1,182.84
18512,3583,38,1,346.05
18513,7655,239,4,496.83
18514,8181,76,3,93.74
18515,4650,181,4,492.15
18516,5754,112,2,455.44
18517,6415,297,2,65.99
18518,6443,37,5,429.04
18519,4326,51,3,48.21
18520,2640,188,4,70.74
18521,6639,4,5,178.56
18522,1940,272,4,183.84
18523,6154,297,3,65.99
18524,8791,241,3,308.29
18525,3437,83,3,176.35
18526,4959,154,4,456.67
18527,836,30,3,23.68
18528,5797,35,2,45.1
18529,2444,137,1,285.63
18530,3604,235,2,121.68
18531,5969,230,1,402.59
18532,5869,200,3,409.48
18533,5181,128,3,32.54
18534,3822,6,3,114.9
18535,5005,101,5,219.23
18536,7651,12,5,54.68
18537,5884,31,1,383.2
18538,8988,201,2,134.66
18539,7553,104,3,180.03
18540,9452,225,4,460.49
18541,5697,56,2,192.48
18542,8370,107,4,205.32
18543,6122,54,4,320.29
18544,9142,114,1,386.26
18545,2250,40,5,116.15
18546,5725,175,1,223.71
18547,7278,96,1,363.43
18548,8021,41,2,20.04
18549,8532,240,1,250.99
18550,5923,289,4,117.5
18551,4282,114,3,386.26
18552,1565,279,2,53.57
18553,1964,122,5,244.54
18554,4627,51,2,48.21
18555,7081,236,4,194.74
18556,7671,215,1,220.07
18557,485,255,3,217.92
18558,8463,281,1,156.01
18559,6423,31,5,383.2
18560,1365,230,4,402.59
18561,4961,137,2,285.63
18562,7840,237,2,128.96
18563,9110,97,4,426.51
18564,4409,23,3,437.16
18565,7454,281,5,156.01
18566,3145,36,1,485.16
18567,9975,145,1,47.31
18568,9650,26,4,392.06
18569,8746,3,1,367.54
18570,3145,279,4,53.57
18571,1772,127,5,469.62
18572,6972,246,4,409.43
18573,959,276,2,351.09
18574,5616,219,4,253.15
18575,6654,236,1,194.74
18576,1474,83,3,176.35
18577,6791,3,4,367.54
18578,1803,211,4,123.51
18579,7084,248,4,228.47
18580,2742,273,2,494.65
18581,5848,267,5,439.36
18582,4968,217,4,129.58
18583,7289,285,5,137.45
18584,6681,105,4,349.93
18585,3920,107,5,205.32
18586,1262,264,1,150.61
18587,2739,235,3,121.68
18588,6169,54,4,320.29
18589,3819,212,1,446.46
18590,6315,278,4,288.88
18591,1763,267,2,439.36
18592,8100,121,4,316.06
18593,7117,285,3,137.45
18594,3549,40,4,116.15
18595,1558,19,2,103.43
18596,78,88,5,174.97
18597,6587,108,3,44.16
18598,6012,76,3,93.74
18599,7610,35,3,45.1
18600,7793,231,4,352.16
18601,6216,157,3,21.78
18602,2398,200,2,409.48
18603,5651,24,1,53.51
18604,1152,142,1,308.88
18605,2663,52,3,229.17
18606,298,134,1,399.83
18607,3023,213,3,309.36
18608,9303,84,5,305.89
18609,1923,96,2,363.43
18610,3870,87,4,43.4
18611,8421,174,3,271.98
18612,2749,73,1,172.77
18613,2850,88,4,174.97
18614,6720,154,5,456.67
18615,5678,300,5,463.38
18616,1063,120,1,140.51
18617,7509,93,5,37.82
18618,9706,23,5,437.16
18619,9951,66,2,241.86
18620,6170,265,3,317.26
18621,1664,83,1,176.35
18622,3257,19,4,103.43
18623,4927,213,5,309.36
18624,5090,191,4,334.31
18625,4518,198,5,100.14
18626,9858,246,4,409.43
18627,8276,250,3,259.06
18628,3032,233,2,321.3
18629,1344,283,3,135.27
18630,1439,244,4,109.46
18631,1631,236,2,194.74
18632,5558,270,1,208.98
18633,1319,231,4,352.16
18634,8893,193,5,46.76
18635,5555,169,2,50.39
18636,3783,69,2,254.83
18637,3485,294,3,250.45
18638,2001,181,2,492.15
18639,8067,115,3,33.31
18640,3198,7,2,469.38
18641,5567,271,5,28.06
18642,7590,134,5,399.83
18643,6232,45,1,284.99
18644,4578,143,2,34.33
18645,367,138,5,28.88
18646,370,57,1,100.83
18647,2099,219,1,253.15
18648,1529,12,2,54.68
18649,5739,221,1,281.7
18650,8276,134,2,399.83
18651,189,264,2,150.61
18652,5830,171,5,303.44
18653,2319,34,2,447.13
18654,1835,130,5,385.11
18655,901,100,1,75.62
18656,4854,199,5,395.91
18657,3463,147,3,278.13
18658,8796,188,5,70.74
18659,170,208,5,447.11
18660,9847,5,2,491.57
18661,6000,136,2,256.33
18662,6172,164,1,53.85
18663,6705,141,5,438.69
18664,1705,94,1,181.1
18665,8455,220,3,254.98
18666,2901,247,2,420.93
18667,1763,150,1,350.68
18668,4710,295,1,100.11
18669,6444,255,2,217.92
18670,533,127,2,469.62
18671,9843,182,3,40.96
18672,3852,98,3,169.87
18673,2083,62,2,212.55
18674,8157,141,5,438.69
18675,9053,126,3,422.94
18676,3287,231,2,352.16
18677,895,6,2,114.9
18678,7083,166,1,368.07
18679,5527,35,3,45.1
18680,1156,100,5,75.62
18681,7073,140,4,39.62
18682,2279,299,1,450.67
18683,1783,251,4,274.5
18684,2280,12,5,54.68
18685,9271,50,5,346.26
18686,8293,221,1,281.7
18687,778,95,1,443.96
18688,680,3,4,367.54
18689,394,275,5,431.15
18690,2278,278,2,288.88
18691,8861,268,3,213.4
18692,9136,206,4,302.41
18693,8868,14,3,429.41
18694,3805,192,1,208.11
18695,5535,234,3,179.31
18696,8173,123,4,81.16
18697,8810,179,2,274.24
18698,7088,125,3,10.67
18699,697,48,5,346.37
18700,7049,87,3,43.4
18701,1410,189,1,499.58
18702,9632,227,2,446.14
18703,1490,277,3,222.48
18704,6900,228,2,80.49
18705,2391,19,1,103.43
18706,2308,55,3,174.89
18707,6731,258,4,118.2
18708,4096,255,2,217.92
18709,7512,231,2,352.16
18710,6310,159,2,361.76
18711,7480,233,1,321.3
18712,4810,37,4,429.04
18713,7726,139,2,271.27
18714,4405,105,3,349.93
18715,6329,278,4,288.88
18716,8377,271,2,28.06
18717,6793,140,1,39.62
18718,8273,119,2,375.85
18719,3217,119,4,375.85
18720,8149,244,5,109.46
18721,7117,145,3,47.31
18722,2365,275,1,431.15
18723,8217,216,1,304.89
18724,4505,46,1,124.42
18725,2670,259,5,54.15
18726,4793,201,5,134.66
18727,9552,43,3,148.61
18728,6804,138,4,28.88
18729,2701,54,4,320.29
18730,9818,197,2,242.76
18731,4745,164,5,53.85
18732,7920,37,5,429.04
18733,4522,67,4,326.61
18734,6083,228,4,80.49
18735,9733,278,3,288.88
18736,3219,30,2,23.68
18737,8529,185,3,218.38
18738,4110,271,5,28.06
18739,6173,20,3,44.96
18740,6196,188,4,70.74
18741,9687,282,3,92.68
18742,5795,72,5,363.19
18743,3151,71,2,132.99
18744,3101,84,5,305.89
18745,2528,104,4,180.03
18746,7496,230,4,402.59
18747,4281,44,1,154.74
18748,3977,200,5,409.48
18749,2564,41,5,20.04
18750,2568,240,5,250.99
18751,966,130,2,385.11
18752,9967,18,1,180.55
18753,3411,47,4,397.85
18754,4183,70,2,316.56
18755,7298,177,2,208.94
18756,9797,273,4,494.65
18757,1856,151,5,24.0
18758,2502,209,2,61.87
18759,4271,210,4,40.01
18760,4061,12,1,54.68
18761,4416,25,4,360.83
18762,1632,239,3,496.83
18763,8528,239,3,496.83
18764,9986,148,5,328.63
18765,6109,276,1,351.09
18766,2130,289,4,117.5
18767,99,226,1,273.77
18768,5950,149,1,316.75
18769,2616,93,5,37.82
18770,1668,12,3,54.68
18771,550,129,2,437.14
18772,1428,277,5,222.48
18773,6433,5,2,491.57
18774,4937,45,2,284.99
18775,8632,129,2,437.14
18776,9130,12,1,54.68
18777,8512,272,3,183.84
18778,1679,234,3,179.31
18779,209,21,4,125.7
18780,8729,72,2,363.19
18781,2311,162,3,306.96
18782,5800,51,2,48.21
18783,90,216,2,304.89
18784,3850,7,5,469.38
18785,5419,186,3,269.03
18786,6958,226,4,273.77
18787,8412,137,4,285.63
18788,372,292,1,285.69
18789,8672,207,4,295.85
18790,1029,92,1,223.16
18791,9180,121,5,316.06
18792,8013,74,2,405.92
18793,6577,180,5,355.09
18794,2359,32,5,322.14
18795,5500,173,5,135.63
18796,7218,221,5,281.7
18797,9385,49,4,277.11
18798,6395,282,3,92.68
18799,1451,22,5,303.45
18800,9303,97,1,426.51
18801,6239,236,1,194.74
18802,2362,111,5,329.82
18803,5614,145,2,47.31
18804,2385,188,1,70.74
18805,7223,85,1,468.74
18806,8299,169,5,50.39
18807,1076,182,2,40.96
18808,7316,32,5,322.14
18809,8484,146,5,350.77
18810,2905,272,5,183.84
18811,8237,10,4,313.51
18812,2577,297,3,65.99
18813,8820,196,2,59.84
18814,1752,99,1,80.34
18815,2509,290,1,104.21
18816,2644,96,1,363.43
18817,9649,23,1,437.16
18818,4848,266,2,484.91
18819,5588,53,5,16.3
18820,7678,22,3,303.45
18821,8018,139,3,271.27
18822,6566,98,4,169.87
18823,9431,180,5,355.09
18824,4315,225,4,460.49
18825,4802,83,1,176.35
18826,9609,25,4,360.83
18827,4711,121,1,316.06
18828,6476,272,3,183.84
18829,8051,34,2,447.13
18830,4450,241,3,308.29
18831,6516,185,5,218.38
18832,1028,48,1,346.37
18833,4556,78,4,95.61
18834,1305,119,5,375.85
18835,4854,14,2,429.41
