order_id,customer_id,order_date,status
8812,2020,2025-04-23 17:07:26,delivered
8813,1187,2025-05-14 09:32:30,delivered
8814,2826,2025-10-06 10:30:50,cancelled
8815,2956,2025-12-15 07:22:06,shipped
8816,584,2026-02-08 03:45:02,cancelled
8817,43,2026-04-08 02:11:43,shipped
8818,19,2026-03-12 21:15:09,cancelled
8819,163,2025-07-16 14:16:54,delivered
8820,2055,2026-01-29 06:07:16,processing
8821,1315,2025-11-20 06:21:09,cancelled
8822,2413,2025-12-19 10:13:03,processing
8823,368,2025-10-06 19:12:11,delivered
8824,1031,2025-08-25 04:19:57,shipped
8825,1343,2026-03-15 13:50:02,cancelled
8826,901,2025-10-20 21:58:27,delivered
8827,538,2026-03-23 15:47:48,cancelled
8828,2395,2025-11-05 15:22:43,processing
8829,1905,2025-06-02 15:34:52,delivered
8830,1443,2025-08-29 02:14:44,delivered
8831,1277,2025-06-27 18:41:12,shipped
8832,1460,2026-02-13 22:46:11,cancelled
8833,410,2026-04-02 06:58:47,processing
8834,763,2025-08-02 04:52:03,cancelled
8835,1931,2026-04-08 22:58:03,processing
8836,1448,2025-05-21 18:40:50,shipped
8837,2285,2025-10-19 20:29:04,delivered
8838,852,2026-01-13 04:11:44,processing
8839,245,2025-04-19 17:45:40,shipped
8840,1371,2025-05-02 22:11:10,shipped
8841,1733,2026-03-28 01:46:02,cancelled
8842,2910,2026-04-08 13:11:16,shipped
8843,1262,2025-05-04 04:41:11,delivered
8844,2615,2025-08-03 18:49:00,delivered
8845,1278,2026-01-10 06:29:29,processing
8846,91,2025-05-01 00:24:20,delivered
8847,858,2025-10-07 10:06:49,cancelled
8848,2967,2025-07-25 19:17:04,processing
8849,2134,2025-10-28 05:32:15,cancelled
8850,2842,2025-08-23 09:11:08,shipped
8851,1857,2025-12-17 12:13:47,shipped
8852,1794,2026-01-31 09:36:05,cancelled
8853,2002,2025-07-28 03:25:52,shipped
8854,2598,2026-03-20 09:16:12,delivered
8855,1317,2025-07-25 22:08:39,delivered
8856,2024,2025-11-11 21:38:48,delivered
8857,1101,2025-08-10 13:32:12,cancelled
8858,2900,2025-10-04 07:54:35,processing
8859,1124,2026-02-12 07:57:33,shipped
8860,66,2025-09-10 10:13:16,delivered
8861,317,2025-08-19 14:18:34,processing
8862,2626,2026-02-24 05:13:18,shipped
8863,1712,2025-04-15 19:45:06,cancelled
8864,1960,2025-04-29 00:51:05,delivered
8865,935,2025-12-26 05:35:06,delivered
8866,1767,2025-06-26 19:45:28,delivered
8867,877,2025-09-25 23:48:34,cancelled
8868,2276,2025-12-17 18:10:06,shipped
8869,565,2025-09-02 21:33:55,shipped
8870,1333,2025-08-02 02:15:44,delivered
8871,2676,2025-05-04 15:37:28,cancelled
8872,1835,2025-07-25 02:55:01,delivered
8873,1568,2025-06-07 03:02:38,processing
8874,865,2025-06-19 04:36:21,cancelled
8875,1926,2026-03-13 07:29:12,cancelled
8876,1451,2025-11-08 22:24:39,shipped
8877,1608,2025-10-07 08:28:35,delivered
8878,499,2025-05-17 00:55:49,cancelled
8879,304,2025-09-03 02:06:28,processing
8880,379,2025-12-25 22:11:43,delivered
8881,217,2025-04-22 03:42:48,delivered
8882,732,2025-11-24 14:56:54,cancelled
8883,2613,2026-02-16 10:46:38,delivered
8884,456,2025-09-16 13:54:18,delivered
8885,2329,2026-02-09 18:50:26,cancelled
8886,2876,2025-05-10 22:35:31,cancelled
8887,1092,2025-08-21 01:37:20,shipped
8888,2302,2025-10-03 23:42:47,processing
8889,2303,2026-02-09 04:55:16,processing
8890,1620,2026-03-07 00:20:20,cancelled
8891,2695,2025-05-26 19:07:40,processing
8892,2924,2025-11-20 12:15:39,processing
8893,1103,2025-09-13 07:47:29,delivered
8894,1235,2025-08-25 00:48:20,shipped
8895,918,2025-08-18 07:30:26,delivered
8896,691,2026-01-13 21:10:59,processing
8897,668,2025-12-20 02:23:41,shipped
8898,106,2025-07-15 13:28:08,cancelled
8899,2749,2025-04-26 18:23:42,delivered
8900,1056,2025-05-19 14:42:36,delivered
8901,2943,2026-04-01 15:48:21,cancelled
8902,1823,2025-08-15 21:14:54,cancelled
8903,1517,2025-06-16 05:50:59,cancelled
8904,519,2025-07-03 22:10:33,delivered
8905,105,2025-06-11 17:40:03,delivered
8906,1017,2025-06-01 12:01:51,processing
8907,60,2025-08-10 12:50:22,shipped
8908,56,2025-11-22 10:14:48,shipped
8909,748,2025-12-19 00:11:54,processing
8910,2380,2025-06-25 23:41:30,processing
8911,164,2025-09-15 08:26:26,shipped
8912,2059,2025-11-17 00:58:10,shipped
8913,2419,2026-03-28 19:19:30,delivered
8914,816,2025-06-11 21:20:48,delivered
8915,2273,2026-02-15 07:08:57,delivered
8916,2307,2026-01-05 14:36:34,delivered
8917,609,2026-03-28 20:45:52,processing
8918,1609,2025-05-10 03:22:25,cancelled
8919,1022,2025-11-01 18:33:44,shipped
8920,2967,2025-11-02 02:11:50,cancelled
8921,2314,2025-09-07 18:11:19,cancelled
8922,2103,2025-08-21 21:14:39,processing
8923,263,2025-08-21 10:59:23,delivered
8924,1498,2026-04-07 09:52:32,cancelled
8925,1830,2025-07-11 18:51:52,processing
8926,2567,2025-05-23 19:14:20,shipped
8927,473,2025-06-03 01:58:28,cancelled
8928,2128,2025-11-09 01:03:27,cancelled
8929,1153,2025-12-31 05:36:44,shipped
8930,1526,2025-07-04 18:24:03,processing
8931,2048,2026-02-02 05:02:24,shipped
8932,1837,2026-02-07 06:45:24,shipped
8933,2921,2025-07-15 21:53:34,shipped
8934,2099,2025-08-05 20:02:47,cancelled
8935,634,2026-01-08 18:19:15,shipped
8936,2862,2025-09-15 03:23:15,delivered
8937,1002,2026-01-12 11:55:33,delivered
8938,1047,2025-04-19 13:04:34,delivered
8939,697,2025-11-20 14:49:36,shipped
8940,1351,2025-08-19 19:42:32,shipped
8941,2678,2026-02-03 22:34:25,shipped
8942,1664,2026-02-12 01:31:13,delivered
8943,326,2025-04-17 18:16:54,processing
8944,101,2025-11-10 11:29:04,shipped
8945,2274,2025-11-05 15:56:29,processing
8946,2600,2025-04-18 15:32:27,delivered
8947,2490,2025-07-21 23:34:52,delivered
8948,2300,2025-08-03 10:29:45,delivered
8949,2264,2025-09-14 06:26:32,shipped
8950,1434,2025-11-15 17:25:22,processing
8951,653,2025-10-08 07:39:55,cancelled
8952,481,2025-12-29 07:58:46,cancelled
8953,567,2026-03-20 12:01:03,shipped
8954,2212,2025-11-09 11:32:28,processing
8955,412,2025-06-02 04:58:02,shipped
8956,213,2025-07-12 06:46:09,delivered
8957,1142,2025-06-06 21:45:37,cancelled
8958,699,2026-03-05 06:29:17,cancelled
8959,86,2025-07-23 23:00:02,shipped
8960,1530,2026-01-29 06:30:15,processing
8961,66,2025-05-26 08:10:41,shipped
8962,1849,2025-12-19 08:20:08,shipped
8963,2932,2025-08-08 16:05:39,processing
8964,2939,2025-07-18 10:45:25,processing
8965,2856,2025-06-25 11:16:45,cancelled
8966,1724,2025-08-26 15:48:18,cancelled
8967,391,2025-12-10 23:09:43,shipped
8968,973,2025-08-26 23:06:01,cancelled
8969,1421,2026-01-15 18:52:47,shipped
8970,1078,2025-05-12 12:21:40,cancelled
8971,2841,2025-06-21 14:12:28,processing
8972,1665,2025-11-16 02:49:17,shipped
8973,2219,2026-01-23 00:02:19,shipped
8974,1541,2025-06-23 20:15:56,shipped
8975,1645,2026-01-01 12:51:21,processing
8976,1878,2025-05-02 12:52:23,delivered
8977,1537,2025-06-09 08:13:06,cancelled
8978,1099,2026-01-25 13:12:30,processing
8979,1880,2025-04-15 19:03:44,cancelled
8980,1371,2026-02-13 04:23:41,processing
8981,1442,2026-02-18 08:56:00,cancelled
8982,2317,2025-07-11 03:54:08,cancelled
8983,1393,2026-03-22 17:33:16,shipped
8984,142,2025-09-27 18:08:16,shipped
8985,356,2026-01-21 16:05:00,shipped
8986,1595,2025-06-16 22:54:38,shipped
8987,2879,2025-09-03 04:22:24,delivered
8988,743,2025-05-07 10:21:45,cancelled
8989,880,2026-01-02 07:28:11,shipped
8990,909,2025-10-24 06:31:33,delivered
8991,1576,2025-04-24 10:55:11,processing
8992,1667,2025-06-07 07:26:43,shipped
8993,2541,2026-02-07 17:26:26,delivered
8994,368,2025-11-26 23:30:19,processing
8995,440,2025-12-17 21:56:58,shipped
8996,1093,2025-04-22 22:43:42,shipped
8997,1674,2026-02-07 17:56:44,delivered
8998,886,2026-01-26 21:42:05,processing
8999,2367,2026-01-25 13:14:36,cancelled
9000,216,2026-01-18 10:37:59,delivered
9001,1745,2026-03-27 02:26:36,cancelled
9002,2882,2025-09-08 03:55:31,processing
9003,564,2025-06-05 01:19:53,delivered
9004,1786,2025-12-21 21:33:12,cancelled
9005,406,2026-03-19 23:06:03,delivered
9006,2366,2025-08-03 23:44:34,processing
9007,963,2026-03-30 01:40:41,shipped
9008,612,2025-05-01 03:45:45,processing
9009,524,2025-05-19 17:40:45,shipped
9010,2394,2026-02-04 17:35:09,processing
9011,18,2025-12-13 23:45:59,cancelled
9012,1952,2025-05-14 16:12:13,shipped
9013,1191,2025-08-13 12:38:33,delivered
9014,383,2025-11-26 14:03:47,shipped
9015,256,2026-02-27 10:02:35,cancelled
9016,1969,2026-02-22 22:12:38,processing
9017,360,2026-01-19 04:35:42,processing
9018,1228,2026-01-14 11:35:33,delivered
9019,2009,2025-08-10 11:01:34,shipped
9020,1657,2025-10-13 14:07:52,processing
9021,2076,2026-01-11 06:30:47,shipped
9022,1433,2026-04-09 18:32:33,shipped
9023,742,2026-01-03 02:32:17,delivered
9024,690,2025-04-27 03:57:45,cancelled
9025,507,2025-11-22 04:02:12,delivered
9026,1295,2026-02-14 01:19:01,cancelled
9027,2244,2025-04-19 22:22:45,shipped
9028,2813,2025-06-08 17:35:50,processing
9029,1091,2026-04-07 21:58:42,cancelled
9030,2672,2025-04-22 00:44:30,delivered
9031,1190,2025-10-23 08:03:32,cancelled
9032,969,2025-09-30 12:34:25,delivered
9033,1281,2025-12-01 20:18:13,cancelled
9034,488,2025-08-25 00:46:06,processing
9035,559,2026-01-30 16:39:20,delivered
9036,2150,2025-08-20 21:44:51,processing
9037,2530,2026-02-03 20:39:34,shipped
9038,2498,2025-08-17 23:59:00,cancelled
9039,403,2025-12-07 14:41:32,delivered
9040,1582,2026-01-05 16:23:28,shipped
9041,1372,2025-10-04 08:07:42,shipped
9042,1531,2025-11-19 16:32:01,shipped
9043,1739,2025-08-13 12:04:39,processing
9044,2002,2026-02-18 22:00:55,shipped
9045,423,2026-01-11 09:29:19,delivered
9046,1374,2025-11-30 13:42:07,delivered
9047,2647,2025-10-14 03:13:46,cancelled
9048,659,2025-04-27 08:15:32,processing
9049,380,2025-10-22 07:46:55,cancelled
9050,1492,2025-07-23 08:39:28,processing
9051,2897,2025-12-15 16:26:55,processing
9052,1630,2026-01-28 17:03:36,delivered
9053,2688,2025-08-06 05:04:10,shipped
9054,69,2026-01-07 04:24:34,processing
9055,2491,2026-01-21 19:39:55,shipped
9056,1786,2025-11-17 21:10:43,shipped
9057,982,2025-10-26 08:41:00,delivered
9058,517,2025-12-11 20:30:13,processing
9059,1086,2026-02-11 03:01:33,delivered
9060,30,2025-06-14 22:24:14,cancelled
9061,2095,2026-04-13 10:28:16,processing
9062,2852,2025-05-02 02:38:07,delivered
9063,1112,2025-12-31 16:20:47,processing
9064,1084,2025-07-29 00:54:06,cancelled
9065,1873,2026-03-25 02:46:07,processing
9066,1076,2026-01-05 08:39:44,delivered
9067,90,2025-06-26 14:58:18,delivered
9068,1658,2025-08-01 15:01:49,delivered
9069,2455,2026-04-07 07:25:22,shipped
9070,2052,2025-10-12 09:57:47,delivered
9071,1950,2025-11-15 22:27:00,delivered
9072,1557,2026-02-17 02:58:48,processing
9073,150,2025-09-22 20:12:39,shipped
9074,2974,2025-11-26 06:28:22,cancelled
9075,469,2025-08-10 22:04:13,cancelled
9076,411,2026-01-14 11:51:25,processing
9077,1253,2026-04-06 08:08:14,processing
9078,295,2026-03-04 22:43:26,shipped
9079,1052,2026-03-30 02:41:01,shipped
9080,176,2026-01-03 22:27:07,delivered
9081,1711,2025-10-20 14:38:12,cancelled
9082,219,2025-06-17 20:56:23,processing
9083,632,2025-09-07 01:14:31,shipped
9084,788,2025-06-24 05:56:27,shipped
9085,1577,2025-09-05 01:51:18,delivered
9086,2324,2025-10-09 05:25:41,cancelled
9087,2167,2025-07-31 07:19:58,processing
9088,157,2025-07-12 22:12:24,cancelled
9089,528,2025-08-19 16:05:53,cancelled
9090,2411,2025-11-21 15:30:01,processing
9091,2657,2025-12-22 05:51:40,processing
9092,1565,2025-12-02 22:19:07,delivered
9093,859,2025-11-29 02:11:01,delivered
9094,2297,2025-10-19 14:22:41,processing
9095,881,2025-11-24 04:36:19,processing
9096,1852,2025-07-16 07:30:40,shipped
9097,1833,2025-07-25 22:29:43,processing
9098,1111,2025-09-10 07:42:24,shipped
9099,2830,2025-04-28 16:08:30,delivered
9100,2148,2025-12-17 16:42:09,shipped
9101,2091,2026-03-18 03:01:28,shipped
9102,112,2025-04-19 08:19:27,shipped
9103,638,2025-07-05 11:31:32,cancelled
9104,2035,2025-07-14 03:03:44,shipped
9105,1939,2026-02-03 02:12:07,delivered
9106,2912,2026-03-13 16:57:47,delivered
9107,1578,2025-10-08 05:41:15,shipped
9108,736,2025-11-17 09:05:35,delivered
9109,2829,2025-12-19 14:01:01,shipped
9110,538,2025-10-20 02:57:51,cancelled
9111,1909,2026-01-12 03:28:40,cancelled
9112,1636,2025-05-03 18:46:42,cancelled
9113,2305,2025-09-03 09:15:41,delivered
9114,2630,2025-10-04 09:29:45,shipped
9115,1512,2025-10-16 01:25:33,shipped
9116,246,2025-08-21 04:21:58,processing
9117,2729,2025-05-22 08:43:46,shipped
9118,2438,2026-01-19 16:02:38,delivered
9119,751,2025-05-08 13:03:05,cancelled
9120,1559,2026-01-16 13:33:27,delivered
9121,2312,2025-10-31 19:21:24,delivered
9122,718,2025-10-18 12:39:42,delivered
9123,2987,2025-06-13 02:59:01,delivered
9124,1677,2025-08-05 00:43:55,cancelled
9125,2849,2026-04-12 16:41:41,delivered
9126,3,2025-07-28 06:43:38,shipped
9127,573,2025-08-21 22:27:06,shipped
9128,1782,2026-02-06 04:18:52,shipped
9129,2585,2025-10-15 04:33:54,delivered
9130,788,2025-07-02 00:47:40,delivered
9131,711,2026-02-27 13:54:38,delivered
9132,2361,2025-12-13 22:16:21,processing
9133,2474,2026-02-22 07:05:27,processing
9134,1641,2026-03-05 11:17:45,processing
9135,1125,2025-08-01 07:06:44,cancelled
9136,1991,2026-04-11 13:01:11,delivered
9137,584,2025-06-04 01:56:27,delivered
9138,1982,2026-01-11 16:01:16,shipped
9139,64,2026-03-22 19:06:16,shipped
9140,197,2025-06-07 04:24:00,shipped
9141,909,2025-09-19 19:57:15,cancelled
9142,1488,2026-03-13 02:05:10,shipped
9143,2951,2025-08-24 09:29:47,delivered
9144,2297,2025-11-18 17:19:52,cancelled
9145,2733,2025-09-18 00:27:25,cancelled
9146,708,2025-11-17 08:30:11,cancelled
9147,1796,2026-02-13 18:53:22,cancelled
9148,1378,2026-03-27 18:21:55,shipped
9149,2871,2025-08-11 14:30:10,shipped
9150,345,2026-01-08 21:37:26,shipped
9151,2546,2026-02-09 14:28:03,delivered
9152,1245,2025-04-30 05:36:24,cancelled
9153,928,2026-03-18 00:38:29,cancelled
9154,2782,2026-02-09 21:56:28,shipped
9155,929,2025-04-19 23:02:19,shipped
9156,1060,2026-03-13 07:08:31,processing
9157,131,2025-07-14 10:16:27,processing
9158,593,2025-05-13 06:21:31,processing
9159,1900,2025-04-20 14:19:39,delivered
9160,911,2026-03-15 16:43:29,delivered
9161,2779,2025-12-29 14:27:43,shipped
9162,633,2026-04-12 01:42:51,delivered
9163,306,2025-04-24 01:55:26,shipped
9164,765,2025-09-11 17:47:42,cancelled
9165,1,2026-03-07 08:16:43,delivered
9166,2050,2026-02-27 12:45:37,processing
9167,2331,2026-01-31 13:26:36,delivered
9168,1746,2025-11-19 11:30:18,processing
9169,2015,2026-04-09 18:13:18,cancelled
9170,494,2025-07-01 17:38:45,delivered
9171,2161,2026-04-07 10:56:29,processing
9172,1197,2025-07-14 11:23:44,processing
9173,1841,2025-06-04 07:22:13,shipped
9174,2989,2026-01-14 12:45:00,delivered
9175,1269,2025-10-21 10:44:00,delivered
9176,2793,2025-10-17 15:54:03,shipped
9177,2333,2025-09-14 20:18:07,delivered
9178,2497,2025-11-25 03:11:23,shipped
9179,166,2025-08-11 04:13:32,delivered
9180,989,2026-03-22 22:51:21,delivered
9181,466,2025-11-26 18:16:48,delivered
9182,1074,2025-07-03 15:24:24,shipped
9183,2805,2025-12-16 11:20:26,processing
9184,615,2025-07-22 20:07:01,cancelled
9185,2097,2025-06-27 19:27:44,cancelled
9186,781,2025-06-23 01:48:37,cancelled
9187,1791,2025-05-16 01:35:37,processing
9188,1822,2025-11-27 17:00:38,delivered
9189,132,2025-06-22 12:04:34,delivered
9190,2929,2025-05-24 02:33:45,processing
9191,815,2025-08-25 01:53:26,shipped
9192,1918,2026-03-12 08:28:03,shipped
9193,2980,2025-05-25 01:30:28,delivered
9194,2668,2025-04-22 12:59:51,delivered
9195,2633,2025-05-12 20:14:29,delivered
9196,195,2025-10-01 10:34:46,shipped
9197,1112,2025-06-29 13:17:26,cancelled
9198,2345,2025-04-22 15:29:44,shipped
9199,1302,2026-02-20 23:46:19,cancelled
9200,2590,2025-12-16 15:16:04,cancelled
9201,2650,2025-11-05 17:47:41,shipped
9202,1520,2025-12-02 07:04:22,delivered
9203,1036,2025-08-08 10:37:20,cancelled
9204,1532,2025-11-06 11:33:25,cancelled
9205,1243,2025-06-09 16:42:04,processing
9206,884,2025-12-04 08:17:45,shipped
9207,1680,2025-11-08 16:19:29,delivered
9208,2616,2026-02-05 05:19:20,delivered
9209,2782,2026-04-13 11:07:34,processing
9210,2059,2025-06-14 12:07:48,delivered
9211,1896,2025-12-30 00:22:27,cancelled
9212,2662,2025-05-13 18:37:29,cancelled
9213,942,2025-07-30 17:22:37,processing
9214,2526,2025-09-14 21:12:35,delivered
9215,15,2026-04-03 19:08:29,shipped
9216,2385,2026-03-02 23:10:26,delivered
9217,291,2025-09-29 09:07:00,shipped
9218,44,2025-12-05 10:02:27,processing
9219,828,2025-05-27 08:57:43,processing
9220,2058,2026-02-08 13:32:03,delivered
9221,101,2025-08-04 10:35:07,shipped
9222,1849,2026-02-13 05:59:10,cancelled
9223,66,2025-07-14 19:24:08,delivered
9224,2968,2025-05-15 12:54:28,cancelled
9225,1209,2026-02-01 06:04:26,cancelled
9226,506,2025-08-20 06:48:04,processing
9227,818,2025-08-07 00:54:25,delivered
9228,372,2025-08-23 22:14:50,processing
9229,1676,2026-01-04 05:59:09,processing
9230,2874,2025-08-23 22:45:11,cancelled
9231,1683,2026-01-22 06:10:50,processing
9232,2143,2025-10-23 05:38:51,processing
9233,1292,2025-07-04 18:50:30,processing
9234,314,2025-11-30 06:52:45,delivered
9235,58,2025-10-04 09:18:14,processing
9236,699,2025-10-28 01:03:54,cancelled
9237,1967,2025-04-18 18:01:01,delivered
9238,121,2025-06-19 03:55:27,shipped
9239,2572,2025-05-06 10:30:55,delivered
9240,2543,2025-12-04 23:21:55,cancelled
9241,2514,2025-06-21 03:40:30,cancelled
9242,1640,2025-07-17 08:42:59,cancelled
9243,2262,2025-11-05 14:35:53,shipped
9244,1012,2025-08-08 15:32:23,processing
9245,863,2025-12-23 22:15:00,cancelled
9246,2689,2025-05-18 01:38:21,processing
9247,1412,2025-08-18 13:36:20,cancelled
9248,725,2025-08-27 05:51:10,processing
9249,2775,2025-04-29 23:43:28,delivered
9250,2403,2025-06-26 03:22:53,shipped
9251,1886,2026-01-01 06:09:14,processing
9252,57,2025-08-13 08:18:57,shipped
9253,2361,2025-10-04 15:25:42,processing
9254,706,2025-12-12 14:08:10,cancelled
9255,853,2025-08-20 22:25:56,cancelled
9256,2624,2025-11-06 01:51:34,cancelled
9257,2836,2026-03-22 00:27:38,shipped
9258,899,2025-07-04 19:55:32,processing
9259,2569,2025-11-12 13:51:22,shipped
9260,2673,2025-12-27 22:11:08,delivered
9261,2198,2025-10-17 01:27:52,processing
9262,2896,2026-04-04 05:10:21,processing
9263,1077,2025-07-20 18:48:05,shipped
9264,2895,2025-11-03 21:11:31,processing
9265,587,2026-01-17 06:20:04,processing
9266,2801,2025-08-17 22:59:03,cancelled
9267,1340,2025-06-30 10:11:56,delivered
9268,1483,2025-07-08 22:56:58,delivered
9269,1229,2025-09-28 03:36:02,shipped
9270,1493,2025-10-25 07:32:38,cancelled
9271,91,2025-11-09 15:28:26,shipped
9272,2369,2026-01-27 05:47:19,cancelled
9273,1060,2025-09-26 20:20:14,cancelled
9274,852,2026-03-13 01:14:39,processing
9275,1450,2025-05-25 23:44:39,processing
9276,671,2026-01-25 15:38:27,processing
9277,605,2026-02-13 15:25:28,shipped
9278,1204,2025-09-30 17:28:04,processing
9279,1207,2026-03-08 19:53:14,delivered
9280,1917,2025-06-02 20:24:01,processing
9281,715,2025-05-02 19:31:04,shipped
9282,2065,2025-07-24 17:39:44,cancelled
9283,2462,2025-05-04 14:47:56,processing
9284,2153,2026-01-19 19:21:04,cancelled
9285,2410,2026-02-14 02:54:55,processing
9286,2935,2025-09-10 15:32:59,delivered
9287,2517,2025-04-17 14:13:56,cancelled
9288,2772,2025-07-23 22:38:41,shipped
9289,2546,2025-10-15 12:07:43,processing
9290,932,2026-01-16 17:59:44,processing
9291,2241,2026-03-03 19:09:10,processing
9292,1754,2025-05-28 13:22:32,delivered
9293,2885,2026-01-09 08:58:15,cancelled
9294,2102,2025-12-11 08:15:12,delivered
9295,2594,2025-06-17 00:10:21,cancelled
9296,2909,2026-01-26 01:45:40,cancelled
9297,607,2025-04-13 22:46:21,delivered
9298,2195,2025-09-22 20:35:17,cancelled
9299,1561,2025-11-07 00:06:54,cancelled
9300,1003,2025-07-18 01:04:50,shipped
9301,889,2025-10-17 14:12:37,cancelled
9302,2876,2026-03-05 18:04:01,cancelled
9303,29,2025-06-12 12:32:54,processing
9304,2367,2025-09-07 19:39:26,processing
9305,2063,2025-11-24 16:25:34,cancelled
9306,1207,2025-06-07 02:24:59,delivered
9307,2285,2025-12-02 03:33:57,shipped
9308,1119,2025-11-03 13:56:00,processing
9309,1114,2025-06-22 06:28:12,processing
9310,2509,2026-02-18 07:54:45,processing
9311,1314,2025-11-13 07:52:48,processing
9312,731,2025-09-02 18:21:47,shipped
9313,567,2025-06-27 20:13:56,shipped
9314,246,2025-06-16 08:32:19,shipped
9315,589,2025-06-29 04:34:02,delivered
9316,647,2025-09-13 17:06:03,delivered
9317,2723,2025-09-10 03:53:25,processing
9318,2418,2025-08-27 03:18:58,processing
9319,1898,2026-01-05 22:09:06,delivered
9320,1398,2025-10-05 02:16:12,shipped
9321,967,2025-09-18 20:12:57,processing
9322,2122,2025-12-06 01:49:04,shipped
9323,1062,2025-08-30 06:29:25,delivered
9324,491,2025-10-13 08:20:39,shipped
9325,1815,2025-09-03 00:21:07,cancelled
9326,1970,2025-07-24 17:36:25,delivered
9327,2254,2025-09-01 12:13:22,shipped
9328,2177,2025-07-14 11:41:50,delivered
9329,161,2025-06-15 06:42:04,shipped
9330,1460,2025-05-26 18:31:31,cancelled
9331,2946,2025-12-29 21:31:17,cancelled
9332,2387,2026-01-20 15:30:16,cancelled
9333,206,2025-05-24 08:39:38,processing
9334,2843,2025-06-01 02:14:33,cancelled
9335,2528,2025-09-19 03:46:40,processing
9336,1885,2025-05-22 07:45:05,cancelled
9337,2260,2025-06-24 10:37:34,cancelled
9338,2764,2025-05-06 04:03:24,processing
9339,2223,2025-12-07 15:39:34,processing
9340,2708,2026-02-25 18:05:24,processing
9341,2667,2025-04-28 12:37:55,shipped
9342,2517,2025-08-08 12:29:35,delivered
9343,1871,2025-09-21 13:29:21,delivered
9344,143,2025-05-07 08:27:12,delivered
9345,1512,2025-07-21 11:56:13,processing
9346,2460,2025-11-05 02:56:55,shipped
9347,686,2025-05-04 10:18:17,shipped
9348,2934,2026-03-19 05:46:36,processing
9349,2243,2025-09-10 00:04:51,cancelled
9350,1943,2025-08-15 15:14:35,shipped
9351,559,2025-05-30 23:05:05,delivered
9352,754,2026-02-05 10:06:41,shipped
9353,2387,2025-06-05 11:20:22,cancelled
9354,1752,2025-10-08 22:36:28,cancelled
9355,1366,2025-09-11 23:13:36,shipped
9356,775,2026-02-27 23:34:48,delivered
9357,280,2026-02-20 13:18:55,shipped
9358,1169,2025-07-13 10:58:29,cancelled
9359,2544,2026-02-12 08:32:47,cancelled
9360,982,2025-08-03 03:00:17,shipped
9361,1737,2026-02-15 22:25:12,delivered
9362,2671,2026-01-17 18:28:32,processing
9363,1536,2026-02-28 13:38:38,shipped
9364,813,2025-06-18 05:28:16,cancelled
9365,2455,2025-10-19 00:43:49,delivered
9366,1909,2025-11-01 04:31:29,shipped
9367,1659,2026-03-18 12:32:18,processing
9368,1864,2025-06-10 10:18:18,delivered
9369,561,2025-07-17 10:26:45,processing
9370,1474,2025-07-27 09:36:30,shipped
9371,2991,2025-11-04 10:42:40,shipped
9372,1897,2025-10-18 05:21:32,processing
9373,720,2025-05-19 04:19:50,shipped
9374,1166,2025-11-07 03:55:14,delivered
9375,878,2026-02-24 22:42:39,cancelled
9376,2948,2026-03-30 20:16:33,cancelled
9377,1178,2025-10-02 21:42:31,processing
9378,1909,2025-07-08 16:36:51,delivered
9379,48,2025-08-12 07:37:21,processing
9380,350,2026-01-09 01:08:03,shipped
9381,1637,2025-07-20 14:12:50,cancelled
9382,886,2025-10-27 20:08:32,shipped
9383,613,2025-11-22 16:03:28,delivered
9384,1397,2025-08-15 13:33:50,shipped
9385,1222,2025-04-29 19:53:26,processing
9386,329,2026-02-26 03:54:08,delivered
9387,2726,2025-05-04 10:30:47,cancelled
9388,2962,2025-11-21 01:17:47,processing
9389,844,2025-11-03 18:50:11,cancelled
9390,750,2025-12-08 10:30:53,cancelled
9391,1049,2025-12-17 17:08:09,delivered
9392,901,2025-07-19 12:08:27,delivered
9393,1424,2025-05-31 04:01:19,delivered
9394,1223,2025-06-18 09:04:47,shipped
9395,1650,2025-06-16 01:39:13,delivered
9396,1797,2025-08-27 17:24:01,processing
9397,1630,2026-01-22 00:44:42,delivered
9398,660,2026-01-28 12:11:19,cancelled
9399,2826,2026-03-31 22:16:03,processing
9400,2040,2025-06-11 21:44:02,delivered
9401,785,2025-12-11 15:04:13,delivered
9402,1906,2026-01-17 23:25:41,cancelled
9403,240,2026-02-27 20:31:11,delivered
9404,1025,2025-09-04 04:51:09,cancelled
9405,2967,2026-01-27 20:52:40,cancelled
9406,2129,2025-08-12 11:34:57,delivered
9407,1862,2025-05-12 22:06:20,cancelled
9408,277,2025-08-29 20:25:46,shipped
9409,2324,2026-02-05 06:30:54,shipped
9410,1089,2025-08-21 11:35:33,shipped
9411,1841,2025-05-23 15:26:27,cancelled
9412,1074,2025-11-07 02:39:17,shipped
9413,2037,2025-09-29 20:12:52,processing
9414,2590,2025-12-28 22:51:53,delivered
9415,1716,2025-08-30 15:51:39,processing
9416,1549,2026-03-20 05:19:07,delivered
9417,1441,2025-08-30 04:39:02,cancelled
9418,990,2025-09-07 07:11:39,cancelled
9419,2228,2025-06-10 14:47:29,delivered
9420,304,2026-01-27 20:32:51,processing
9421,1582,2025-10-17 23:51:48,delivered
9422,947,2026-02-05 03:22:25,shipped
9423,1240,2026-03-06 03:05:36,delivered
9424,1275,2025-04-28 22:30:29,cancelled
9425,1092,2025-11-02 14:27:51,shipped
9426,509,2025-11-16 20:03:42,processing
9427,11,2025-11-19 16:23:24,shipped
